time;model_id;model_name;port_name;data
30;187;974423;;2505864, 40.71, 401142, 37585, 10.34
30;188;971041;;2496875, 40.71, 334594, 31350, 10.34
30;189;979764;;2519882, 40.71, 676513, 63386, 10.34
30;190;971040;;2496874, 40.71, 383776, 35958, 10.34
30;191;969161;;2491870, 40.71, 519127, 48640, 10.34
30;192;971407;;2497865, 40.71, 257463, 24123, 10.34
30;193;971035;;2496869, 40.71, 361177, 33841, 10.34
30;194;971031;;2496865, 40.71, 471665, 44193, 10.34
30;195;971029;;2496863, 40.71, 272940, 25573, 10.34
30;196;972528;;2500857, 40.71, 477505, 44740, 10.34
30;197;976691;;2511857, 40.71, 20859, 1954, 10.34
30;198;971022;;2496856, 40.71, 180884, 16948, 10.34
30;199;971023;;2496857, 40.71, 370846, 34746, 10.34
30;200;971791;;2498873, 40.71, 38992, 3653, 10.34
30;201;970662;;2495872, 40.71, 752330, 70489, 10.34
30;202;974043;;2504862, 40.71, 129215, 12107, 10.34
30;203;971776;;2498858, 40.71, 411113, 38519, 10.34
30;204;971774;;2498856, 40.71, 168123, 15752, 10.34
30;205;969897;;2493857, 40.71, 150591, 14110, 10.34
30;206;970660;;2495870, 40.71, 375333, 35167, 10.34
30;207;970659;;2495869, 40.71, 212563, 19916, 10.34
30;208;970658;;2495868, 40.71, 442880, 41496, 10.34
30;209;977481;;2513887, 40.71, 646874, 60609, 10.34
30;210;970656;;2495866, 40.71, 184379, 17275, 10.34
30;211;971037;;2496871, 40.71, 499676, 46817, 10.34
30;212;972527;;2500856, 40.71, 377928, 35410, 10.34
30;213;970652;;2495862, 40.71, 68501, 6418, 10.34
30;214;970650;;2495860, 40.71, 79641, 7462, 10.34
30;215;975571;;2508875, 40.71, 49933, 4679, 10.34
30;216;970648;;2495858, 40.71, 370027, 34670, 10.34
30;217;971788;;2498870, 40.71, 317444, 29743, 10.34
30;218;973293;;2502868, 40.71, 564483, 52889, 10.34
30;219;974064;;2504883, 40.71, 416663, 39039, 10.34
30;220;974046;;2504865, 40.71, 482018, 45163, 10.34
30;221;971043;;2496877, 40.71, 221493, 20753, 10.34
30;222;974061;;2504880, 40.71, 587904, 55084, 10.34
30;223;975957;;2509882, 40.71, 230044, 21554, 10.34
30;224;974435;;2505876, 40.71, 510253, 47808, 10.34
30;225;979770;;2519888, 40.71, 255870, 23974, 10.34
30;226;973678;;2503875, 40.71, 82272, 7708, 10.34
30;227;970291;;2494876, 40.71, 264095, 24744, 10.34
30;228;971416;;2497874, 40.71, 108627, 10178, 10.34
30;229;970284;;2494869, 40.71, 614436, 57570, 10.34
30;230;970283;;2494868, 40.71, 174220, 16324, 10.34
30;231;970278;;2494863, 40.71, 212157, 19878, 10.34
30;232;970275;;2494860, 40.71, 483854, 45335, 10.34
30;233;977096;;2512882, 40.71, 362003, 33918, 10.34
30;234;971785;;2498867, 40.71, 269471, 25248, 10.34
30;235;975197;;2507880, 40.71, 632364, 59249, 10.34
30;236;968779;;2490862, 40.71, 254019, 23800, 10.34
30;237;970274;;2494859, 40.71, 451341, 42288, 10.34
30;238;968787;;2490870, 40.71, 640967, 60055, 10.34
30;239;971019;;2496853, 40.71, 473411, 44356, 10.34
30;240;972919;;2501871, 40.71, 501025, 46943, 10.34
30;241;977856;;2514881, 40.71, 306158, 28685, 10.34
30;242;970273;;2494858, 40.71, 375547, 35187, 10.34
30;243;970270;;2494855, 40.71, 500901, 46932, 10.34
30;244;970269;;2494854, 40.71, 395060, 37015, 10.34
30;245;978606;;2516869, 40.71, 437935, 41032, 10.34
30;246;969149;;2491858, 40.71, 653314, 61212, 10.34
30;247;971778;;2498860, 40.71, 504168, 47238, 10.34
30;248;969536;;2492871, 40.71, 431589, 40438, 10.34
30;249;969895;;2493855, 40.71, 146582, 13734, 10.34
30;250;974037;;2504856, 40.71, 780438, 73123, 10.34
30;251;971412;;2497870, 40.71, 320318, 30012, 10.34
30;252;969914;;2493874, 40.71, 397701, 37263, 10.34
30;253;968782;;2490865, 40.71, 178217, 16698, 10.34
30;254;972910;;2501862, 40.71, 346177, 32435, 10.34
30;255;970281;;2494866, 40.71, 36026, 3375, 10.34
30;256;974803;;2506866, 40.71, 361641, 33884, 10.34
30;257;969146;;2491855, 40.71, 629340, 58966, 10.34
30;258;968409;;2489866, 40.71, 366494, 34339, 10.34
30;259;978997;;2517879, 40.71, 679279, 63645, 10.34
30;260;977837;;2514862, 40.71, 608956, 57056, 10.34
30;261;969530;;2492865, 40.71, 443342, 41539, 10.34
30;262;971789;;2498871, 40.71, 58424, 5474, 10.34
30;263;969534;;2492869, 40.71, 172537, 16166, 10.34
30;264;971401;;2497859, 40.71, 410685, 38479, 10.34
30;265;974813;;2506876, 40.71, 145018, 13587, 10.34
30;266;974815;;2506878, 40.71, 651890, 61079, 10.34
30;267;975579;;2508883, 40.71, 309662, 29014, 10.34
30;268;968784;;2490867, 40.71, 693281, 64957, 10.34
30;269;975552;;2508856, 40.71, 440865, 41307, 10.34
30;270;976694;;2511860, 40.71, 566860, 53112, 10.34
30;271;971405;;2497863, 40.71, 479306, 44909, 10.34
30;272;967665;;2487869, 40.71, 189863, 17789, 10.34
30;273;968778;;2490861, 40.71, 589468, 55230, 10.34
30;274;968418;;2489875, 40.71, 535360, 50161, 10.34
30;275;976717;;2511883, 40.71, 755542, 70790, 10.34
30;276;968413;;2489870, 40.71, 221944, 20795, 10.34
30;277;971793;;2498875, 40.71, 220359, 20647, 10.34
30;278;970279;;2494864, 40.71, 524795, 49171, 10.34
30;279;968793;;2490876, 40.71, 295170, 27656, 10.34
30;280;967293;;2486870, 40.71, 238383, 22335, 10.34
30;281;975952;;2509877, 40.71, 673218, 63077, 10.34
30;282;967666;;2487870, 40.71, 254941, 23887, 10.34
30;283;976326;;2510872, 40.71, 250928, 23511, 10.34
30;284;968776;;2490859, 40.71, 288730, 27053, 10.34
30;285;971038;;2496872, 40.71, 507102, 47513, 10.34
30;286;974434;;2505875, 40.71, 345504, 32372, 10.34
30;287;974799;;2506862, 40.71, 537623, 50373, 10.34
30;288;975194;;2507877, 40.71, 710281, 66550, 10.34
30;289;968775;;2490858, 40.71, 13105, 1228, 10.34
30;290;968777;;2490860, 40.71, 280065, 26241, 10.34
30;291;975944;;2509869, 40.71, 70309, 6588, 10.34
30;292;971418;;2497876, 40.71, 236669, 22175, 10.34
30;293;968407;;2489864, 40.71, 560540, 52520, 10.34
30;294;968417;;2489874, 40.71, 545303, 51092, 10.34
30;295;976314;;2510860, 40.71, 159167, 14913, 10.34
30;296;973665;;2503862, 40.71, 363844, 34090, 10.34
30;297;970271;;2494856, 40.71, 261592, 24510, 10.34
30;298;977462;;2513868, 40.71, 288915, 27070, 10.34
30;299;976701;;2511867, 40.71, 485438, 45483, 10.34
30;300;973671;;2503868, 40.71, 290510, 27219, 10.34
30;301;977097;;2512883, 40.71, 184699, 17305, 10.34
30;302;975180;;2507863, 40.71, 78149, 7322, 10.34
30;303;977464;;2513870, 40.71, 410626, 38474, 10.34
30;304;976704;;2511870, 40.71, 242474, 22719, 10.34
30;305;968411;;2489868, 40.71, 518010, 48535, 10.34
30;306;971020;;2496854, 40.71, 476977, 44690, 10.34
30;307;969148;;2491857, 40.71, 490498, 45957, 10.34
30;308;969521;;2492856, 40.71, 361472, 33868, 10.34
30;309;969539;;2492874, 40.71, 184972, 17331, 10.34
30;310;970654;;2495864, 40.71, 645072, 60440, 10.34
30;311;969906;;2493866, 40.71, 581834, 54515, 10.34
30;312;971795;;2498877, 40.71, 621952, 58274, 10.34
30;313;972921;;2501873, 40.71, 674692, 63215, 10.34
30;314;971036;;2496870, 40.71, 165960, 15550, 10.34
30;315;970287;;2494872, 40.71, 480595, 45029, 10.34
30;316;968040;;2488871, 40.71, 702734, 65843, 10.34
30;317;969150;;2491859, 40.71, 758026, 71023, 10.34
30;318;969158;;2491867, 40.71, 175981, 16489, 10.34
30;319;977091;;2512877, 40.71, 358494, 33589, 10.34
30;320;976706;;2511872, 40.71, 602291, 56432, 10.34
30;321;973284;;2502859, 40.71, 653888, 61266, 10.34
30;322;975573;;2508877, 40.71, 147072, 13780, 10.34
30;323;976310;;2510856, 40.71, 255274, 23918, 10.34
30;324;971409;;2497867, 40.71, 655202, 61389, 10.34
30;325;974817;;2506880, 40.71, 151383, 14184, 10.34
30;326;967664;;2487868, 40.71, 534084, 50041, 10.34
30;327;977845;;2514870, 40.71, 191722, 17963, 10.34
30;328;967295;;2486872, 40.71, 290955, 27261, 10.34
30;329;971772;;2498854, 40.71, 661569, 61986, 10.34
30;330;969900;;2493860, 40.71, 212530, 19913, 10.34
30;331;966923;;2485873, 40.71, 643163, 60261, 10.34
30;332;969899;;2493859, 40.71, 309421, 28991, 10.34
30;333;969907;;2493867, 40.71, 85144, 7978, 10.34
30;334;968414;;2489871, 40.71, 355270, 33287, 10.34
30;335;974065;;2504884, 40.71, 535475, 50171, 10.34
30;336;971032;;2496866, 40.71, 523382, 49038, 10.34
30;337;967668;;2487872, 40.71, 482521, 45210, 10.34
30;338;967669;;2487873, 40.71, 446328, 41819, 10.34
30;339;976312;;2510858, 40.71, 478019, 44788, 10.34
30;340;972923;;2501875, 40.71, 492992, 46191, 10.34
30;341;972918;;2501870, 40.71, 534661, 50095, 10.34
30;342;977854;;2514879, 40.71, 472652, 44285, 10.34
30;343;975185;;2507868, 40.71, 559923, 52462, 10.34
30;344;977479;;2513885, 40.71, 230094, 21559, 10.34
30;345;970664;;2495874, 40.71, 322972, 30261, 10.34
30;346;968786;;2490869, 40.71, 253375, 23740, 10.34
30;347;970644;;2495854, 40.71, 76130, 7133, 10.34
30;348;979386;;2518886, 40.71, 86353, 8091, 10.34
30;349;973685;;2503882, 40.71, 535355, 50160, 10.34
30;350;978236;;2515880, 40.71, 367661, 34448, 10.34
30;351;969916;;2493876, 40.71, 190902, 17887, 10.34
30;352;968788;;2490871, 40.71, 457311, 42848, 10.34
30;353;970288;;2494873, 40.71, 609166, 57076, 10.34
30;354;969166;;2491875, 40.71, 805453, 75467, 10.34
30;355;974819;;2506882, 40.71, 261558, 24507, 10.34
30;356;977469;;2513875, 40.71, 659449, 61787, 10.34
30;357;971021;;2496855, 40.71, 307140, 28778, 10.34
30;358;1338532;oil_price_generator_out;40.71
30;358;1338532;;
30;359;970286;;2494871, 40.71, 269185, 25221, 10.34
30;360;967670;;2487874, 40.71, 225534, 21131, 10.34
30;361;968033;;2488864, 40.71, 634664, 59465, 10.34
30;362;970655;;2495865, 40.71, 616653, 57777, 10.34
30;363;975940;;2509865, 40.71, 280582, 26289, 10.34
30;364;973680;;2503877, 40.71, 498607, 46717, 10.34
30;365;975178;;2507861, 40.71, 478149, 44800, 10.34
30;366;969155;;2491864, 40.71, 265652, 24890, 10.34
30;367;971780;;2498862, 40.71, 558438, 52323, 10.34
30;368;971400;;2497858, 40.71, 283428, 26556, 10.34
30;369;978224;;2515868, 40.71, 483399, 45292, 10.34
30;370;970280;;2494865, 40.71, 621524, 58234, 10.34
30;371;973659;;2503856, 40.71, 405951, 38036, 10.34
30;372;977858;;2514883, 40.71, 307884, 28847, 10.34
30;373;968780;;2490863, 40.71, 648321, 60744, 10.34
30;374;971773;;2498855, 40.71, 329883, 30908, 10.34
30;375;969159;;2491868, 40.71, 302007, 28297, 10.34
30;376;969163;;2491872, 40.71, 658905, 61736, 10.34
30;377;970666;;2495876, 40.71, 422633, 39599, 10.34
30;378;972540;;2500869, 40.71, 552752, 51790, 10.34
30;379;968035;;2488866, 40.71, 485014, 45443, 10.34
30;380;975192;;2507875, 40.71, 478224, 44807, 10.34
30;381;973295;;2502870, 40.71, 399555, 37436, 10.34
30;382;975943;;2509868, 40.71, 596309, 55871, 10.34
30;383;970647;;2495857, 40.71, 242535, 22724, 10.34
30;384;968042;;2488873, 40.71, 582098, 54540, 10.34
30;385;977475;;2513881, 40.71, 271740, 25461, 10.34
30;386;977095;;2512881, 40.71, 647154, 60635, 10.34
30;387;971794;;2498876, 40.71, 264432, 24776, 10.34
30;388;973289;;2502864, 40.71, 402873, 37747, 10.34
30;389;976331;;2510877, 40.71, 452505, 42397, 10.34
30;390;975184;;2507867, 40.71, 507624, 47562, 10.34
30;391;968034;;2488865, 40.71, 76344, 7153, 10.34
30;392;971414;;2497872, 40.71, 183551, 17198, 10.34
30;393;968783;;2490866, 40.71, 471085, 44138, 10.34
30;394;968785;;2490868, 40.71, 148762, 13938, 10.34
30;395;977083;;2512869, 40.71, 272266, 25510, 10.34
30;396;973282;;2502857, 40.71, 381971, 35789, 10.34
30;397;977478;;2513884, 40.71, 299719, 28082, 10.34
30;398;977474;;2513880, 40.71, 572272, 53619, 10.34
30;399;974807;;2506870, 40.71, 344243, 32254, 10.34
30;400;970276;;2494861, 40.71, 203694, 19085, 10.34
30;401;967296;;2486873, 40.71, 347419, 32551, 10.34
30;402;977455;;2513861, 40.71, 801176, 75066, 10.34
30;403;971399;;2497857, 40.71, 116830, 10946, 10.34
30;404;971398;;2497856, 40.71, 635026, 59499, 10.34
30;405;974437;;2505878, 40.71, 310749, 29116, 10.34
30;406;966924;;2485874, 40.71, 466758, 43733, 10.34
30;407;976316;;2510862, 40.71, 498119, 46671, 10.34
30;408;967671;;2487875, 40.71, 353893, 33158, 10.34
30;409;969913;;2493873, 40.71, 504043, 47226, 10.34
30;410;972534;;2500863, 40.71, 389553, 36499, 10.34
30;411;975938;;2509863, 40.71, 688052, 64467, 10.34
30;412;973666;;2503863, 40.71, 426291, 39941, 10.34
30;413;971030;;2496864, 40.71, 26326, 2467, 10.34
30;414;969905;;2493865, 40.71, 636365, 59624, 10.34
30;415;973660;;2503857, 40.71, 299219, 28035, 10.34
30;416;977855;;2514880, 40.71, 734415, 68811, 10.34
30;417;974042;;2504861, 40.71, 326175, 30561, 10.34
30;418;974801;;2506864, 40.71, 119489, 11196, 10.34
30;419;975181;;2507864, 40.71, 414353, 38823, 10.34
30;420;971408;;2497866, 40.71, 153776, 14408, 10.34
30;421;975201;;2507884, 40.71, 38657, 3622, 10.34
30;422;968043;;2488874, 40.71, 326182, 30562, 10.34
30;423;974430;;2505871, 40.71, 619681, 58061, 10.34
30;424;969902;;2493862, 40.71, 165327, 15490, 10.34
30;425;971026;;2496860, 40.71, 413830, 38774, 10.34
30;426;971397;;2497855, 40.71, 382458, 35834, 10.34
30;427;968044;;2488875, 40.71, 452241, 42373, 10.34
30;428;970289;;2494874, 40.71, 739881, 69323, 10.34
30;429;969908;;2493868, 40.71, 290949, 27260, 10.34
30;430;968405;;2489862, 40.71, 442596, 41469, 10.34
30;431;972908;;2501860, 40.71, 397942, 37285, 10.34
30;432;969164;;2491873, 40.71, 561388, 52599, 10.34
30;433;973298;;2502873, 40.71, 400098, 37487, 10.34
30;434;970643;;2495853, 40.71, 193454, 18126, 10.34
30;435;968792;;2490875, 40.71, 190379, 17838, 10.34
30;436;978227;;2515871, 40.71, 603621, 56556, 10.34
30;437;971406;;2497864, 40.71, 317354, 29734, 10.34
30;438;973285;;2502860, 40.71, 604078, 56599, 10.34
30;439;968415;;2489872, 40.71, 592906, 55552, 10.34
30;440;969147;;2491856, 40.71, 398637, 37350, 10.34
30;441;972906;;2501858, 40.71, 410641, 38475, 10.34
30;442;970661;;2495871, 40.71, 478910, 44872, 10.34
30;443;973670;;2503867, 40.71, 420889, 39435, 10.34
30;444;971790;;2498872, 40.71, 492366, 46132, 10.34
30;445;975196;;2507879, 40.71, 26430, 2476, 10.34
30;446;969541;;2492876, 40.71, 733486, 68724, 10.34
30;447;969520;;2492855, 40.71, 607495, 56919, 10.34
30;448;972151;;2499857, 40.71, 529806, 49640, 10.34
30;449;972170;;2499876, 40.71, 477799, 44767, 10.34
30;450;978242;;2515886, 40.71, 301523, 28251, 10.34
30;451;977476;;2513882, 40.71, 135893, 12733, 10.34
30;452;972530;;2500859, 40.71, 457162, 42834, 10.34
30;453;976714;;2511880, 40.71, 393932, 36909, 10.34
30;454;969154;;2491863, 40.71, 176133, 16503, 10.34
30;455;974415;;2505856, 40.71, 426009, 39915, 10.34
30;456;975574;;2508878, 40.71, 320020, 29984, 10.34
30;457;969157;;2491866, 40.71, 731577, 68545, 10.34
30;458;968037;;2488868, 40.71, 389289, 36474, 10.34
30;459;970646;;2495856, 40.71, 632347, 59248, 10.34
30;460;970277;;2494862, 40.71, 260996, 24454, 10.34
30;461;972168;;2499874, 40.71, 265382, 24865, 10.34
30;462;978226;;2515870, 40.71, 359054, 33642, 10.34
30;463;973684;;2503881, 40.71, 437631, 41004, 10.34
30;464;968408;;2489865, 40.71, 307272, 28790, 10.34
30;465;971024;;2496858, 40.71, 251729, 23586, 10.34
30;466;974428;;2505869, 40.71, 82758, 7754, 10.34
30;467;970292;;2494877, 40.71, 188241, 17637, 10.34
30;468;975193;;2507876, 40.71, 631478, 59166, 10.34
30;469;969162;;2491871, 40.71, 44308, 4152, 10.34
30;470;969152;;2491861, 40.71, 321727, 30144, 10.34
30;471;969529;;2492864, 40.71, 77159, 7229, 10.34
30;472;969915;;2493875, 40.71, 300812, 28185, 10.34
30;473;979765;;2519883, 40.71, 591868, 55455, 10.34
30;474;968404;;2489861, 40.71, 285032, 26706, 10.34
30;475;969522;;2492857, 40.71, 414440, 38831, 10.34
30;476;974045;;2504864, 40.71, 609980, 57152, 10.34
30;477;969523;;2492858, 40.71, 549155, 51453, 10.34
30;478;968791;;2490874, 40.71, 645573, 60487, 10.34
30;479;969917;;2493877, 40.71, 415522, 38932, 10.34
30;480;969524;;2492859, 40.71, 353177, 33091, 10.34
30;481;976336;;2510882, 40.71, 419829, 39336, 10.34
30;482;969527;;2492862, 40.71, 388940, 36442, 10.34
30;483;970268;;2494853, 40.71, 173156, 16224, 10.34
30;484;970653;;2495863, 40.71, 599846, 56203, 10.34
30;485;968789;;2490872, 40.71, 673547, 63108, 10.34
30;486;974798;;2506861, 40.71, 96214, 9015, 10.34
30;487;975202;;2507885, 40.71, 76035, 7124, 10.34
30;488;971027;;2496861, 40.71, 612645, 57402, 10.34
30;489;969156;;2491865, 40.71, 664963, 62304, 10.34
30;490;968412;;2489869, 40.71, 625481, 58605, 10.34
30;491;975932;;2509857, 40.71, 22385, 2097, 10.34
30;492;971028;;2496862, 40.71, 726065, 68029, 10.34
30;493;972907;;2501859, 40.71, 203998, 19114, 10.34
30;494;974420;;2505861, 40.71, 452640, 42410, 10.34
30;495;975947;;2509872, 40.71, 167041, 15651, 10.34
30;496;969528;;2492863, 40.71, 574885, 53864, 10.34
30;497;970649;;2495859, 40.71, 551969, 51717, 10.34
30;498;975581;;2508885, 40.71, 666001, 62401, 10.34
30;499;969525;;2492860, 40.71, 624888, 58549, 10.34
30;500;972909;;2501861, 40.71, 661741, 62002, 10.34
30;501;975937;;2509862, 40.71, 299716, 28082, 10.34
30;502;969531;;2492866, 40.71, 558756, 52353, 10.34
30;503;979000;;2517882, 40.71, 76927, 7208, 10.34
30;504;977467;;2513873, 40.71, 65998, 6184, 10.34
30;505;974062;;2504881, 40.71, 297324, 27858, 10.34
30;506;969532;;2492867, 40.71, 466743, 43731, 10.34
30;507;978607;;2516870, 40.71, 664325, 62244, 10.34
30;508;977838;;2514863, 40.71, 429859, 40276, 10.34
30;509;977099;;2512885, 40.71, 323362, 30297, 10.34
30;510;976337;;2510883, 40.71, 732915, 68670, 10.34
30;511;974432;;2505873, 40.71, 392142, 36742, 10.34
30;512;971034;;2496868, 40.71, 348274, 32632, 10.34
30;513;971033;;2496867, 40.71, 213777, 20030, 10.34
30;514;969533;;2492868, 40.71, 217950, 20421, 10.34
30;515;971411;;2497869, 40.71, 423837, 39711, 10.34
30;516;969535;;2492870, 40.71, 409934, 38409, 10.34
30;517;972543;;2500872, 40.71, 145648, 13647, 10.34
30;518;971025;;2496859, 40.71, 347057, 32518, 10.34
30;519;971792;;2498874, 40.71, 644130, 60352, 10.34
30;520;975935;;2509860, 40.71, 458449, 42954, 10.34
30;521;969153;;2491862, 40.71, 202210, 18946, 10.34
30;522;969538;;2492873, 40.71, 119273, 11175, 10.34
30;523;972542;;2500871, 40.71, 577259, 54086, 10.34
30;524;969894;;2493854, 40.71, 559361, 52409, 10.34
30;525;974053;;2504872, 40.71, 379490, 35556, 10.34
30;526;975183;;2507866, 40.71, 148094, 13876, 10.34
30;527;971781;;2498863, 40.71, 453366, 42478, 10.34
30;528;969896;;2493856, 40.71, 534255, 50057, 10.34
30;529;979383;;2518883, 40.71, 142363, 13339, 10.34
30;530;974796;;2506859, 40.71, 694199, 65043, 10.34
30;531;974051;;2504870, 40.71, 654728, 61345, 10.34
30;532;969893;;2493853, 40.71, 602660, 56466, 10.34
30;533;975949;;2509874, 40.71, 461298, 43221, 10.34
30;534;969901;;2493861, 40.71, 629001, 58934, 10.34
30;535;969903;;2493863, 40.71, 122066, 11437, 10.34
30;536;968038;;2488869, 40.71, 172211, 16135, 10.34
30;537;969151;;2491860, 40.71, 453976, 42535, 10.34
30;538;975190;;2507873, 40.71, 496923, 46559, 10.34
30;539;970665;;2495875, 40.71, 730756, 68468, 10.34
30;540;968410;;2489867, 40.71, 297675, 27891, 10.34
30;541;969911;;2493871, 40.71, 376758, 35300, 10.34
30;542;969904;;2493864, 40.71, 527974, 49468, 10.34
30;543;977846;;2514871, 40.71, 314285, 29447, 10.34
30;544;969912;;2493872, 40.71, 767527, 71913, 10.34
30;545;972150;;2499856, 40.71, 508258, 47621, 10.34
30;546;972532;;2500861, 40.71, 412597, 38658, 10.34
30;547;975174;;2507857, 40.71, 246237, 23071, 10.34
30;548;972152;;2499858, 40.71, 614493, 57575, 10.34
30;549;972153;;2499859, 40.71, 418476, 39209, 10.34
30;550;979006;;2517888, 40.71, 597108, 55946, 10.34
30;551;972154;;2499860, 40.71, 366850, 34372, 10.34
30;552;972915;;2501867, 40.71, 255818, 23969, 10.34
30;553;977473;;2513879, 40.71, 94991, 8900, 10.34
30;554;972155;;2499861, 40.71, 304151, 28497, 10.34
30;555;972156;;2499862, 40.71, 410499, 38462, 10.34
30;556;977461;;2513867, 40.71, 219931, 20606, 10.34
30;557;972157;;2499863, 40.71, 565504, 52985, 10.34
30;558;976721;;2511887, 40.71, 195164, 18286, 10.34
30;559;975186;;2507869, 40.71, 669071, 62689, 10.34
30;560;972545;;2500874, 40.71, 104067, 9751, 10.34
30;561;970272;;2494857, 40.71, 134387, 12591, 10.34
30;562;972158;;2499864, 40.71, 215861, 20225, 10.34
30;563;971775;;2498857, 40.71, 662514, 62074, 10.34
30;564;972160;;2499866, 40.71, 522045, 48913, 10.34
30;565;978617;;2516880, 40.71, 432573, 40530, 10.34
30;566;976323;;2510869, 40.71, 458903, 42997, 10.34
30;567;972161;;2499867, 40.71, 487722, 45697, 10.34
30;568;972162;;2499868, 40.71, 384373, 36014, 10.34
30;569;972163;;2499869, 40.71, 177146, 16598, 10.34
30;570;975934;;2509859, 40.71, 604226, 56613, 10.34
30;571;980145;;2520881, 40.71, 391929, 36722, 10.34
30;572;972164;;2499870, 40.71, 151535, 14198, 10.34
30;573;972165;;2499871, 40.71, 680121, 63724, 10.34
30;574;972148;;2499854, 40.71, 452736, 42419, 10.34
30;575;972166;;2499872, 40.71, 209118, 19593, 10.34
30;576;974805;;2506868, 40.71, 243716, 22835, 10.34
30;577;972167;;2499873, 40.71, 578270, 54181, 10.34
30;578;977849;;2514874, 40.71, 158898, 14888, 10.34
30;579;975564;;2508868, 40.71, 262318, 24578, 10.34
30;580;974417;;2505858, 40.71, 529013, 49566, 10.34
30;581;979763;;2519881, 40.71, 372126, 34866, 10.34
30;582;976311;;2510857, 40.71, 596126, 55854, 10.34
30;583;974429;;2505870, 40.71, 116565, 10922, 10.34
30;584;971782;;2498864, 40.71, 566364, 53066, 10.34
30;585;972169;;2499875, 40.71, 545214, 51084, 10.34
30;586;974424;;2505865, 40.71, 122107, 11441, 10.34
30;587;972526;;2500855, 40.71, 403596, 37815, 10.34
30;588;974806;;2506869, 40.71, 320185, 30000, 10.34
30;589;975577;;2508881, 40.71, 592116, 55478, 10.34
30;590;972529;;2500858, 40.71, 349931, 32787, 10.34
30;591;972533;;2500862, 40.71, 436388, 40887, 10.34
30;592;975565;;2508869, 40.71, 663583, 62174, 10.34
30;593;972535;;2500864, 40.71, 780854, 73162, 10.34
30;594;971039;;2496873, 40.71, 569318, 53342, 10.34
30;595;972536;;2500865, 40.71, 283268, 26541, 10.34
30;596;974421;;2505862, 40.71, 20112, 1884, 10.34
30;597;968041;;2488872, 40.71, 261250, 24478, 10.34
30;598;975191;;2507874, 40.71, 486799, 45611, 10.34
30;599;972537;;2500866, 40.71, 495915, 46465, 10.34
30;600;972538;;2500867, 40.71, 142270, 13330, 10.34
30;601;972539;;2500868, 40.71, 658852, 61731, 10.34
30;602;975175;;2507858, 40.71, 604594, 56647, 10.34
30;603;975572;;2508876, 40.71, 349741, 32769, 10.34
30;604;972544;;2500873, 40.71, 12244, 1147, 10.34
30;605;980144;;2520880, 40.71, 206865, 19382, 10.34
30;606;972903;;2501855, 40.71, 195628, 18329, 10.34
30;607;978611;;2516874, 40.71, 334306, 31323, 10.34
30;608;972904;;2501856, 40.71, 572995, 53687, 10.34
30;609;970282;;2494867, 40.71, 204853, 19194, 10.34
30;610;972905;;2501857, 40.71, 44379, 4158, 10.34
30;611;971042;;2496876, 40.71, 606276, 56805, 10.34
30;612;972912;;2501864, 40.71, 733816, 68755, 10.34
30;613;972913;;2501865, 40.71, 435403, 40795, 10.34
30;614;972914;;2501866, 40.71, 500140, 46861, 10.34
30;615;975182;;2507865, 40.71, 110420, 10346, 10.34
30;616;972916;;2501868, 40.71, 340601, 31913, 10.34
30;617;967294;;2486871, 40.71, 669551, 62734, 10.34
30;618;974044;;2504863, 40.71, 262597, 24604, 10.34
30;619;972922;;2501874, 40.71, 585714, 54879, 10.34
30;620;971419;;2497877, 40.71, 173555, 16261, 10.34
30;621;972924;;2501876, 40.71, 556509, 52142, 10.34
30;622;977088;;2512874, 40.71, 753481, 70597, 10.34
30;623;974054;;2504873, 40.71, 654112, 61287, 10.34
30;624;975554;;2508858, 40.71, 351426, 32927, 10.34
30;625;973280;;2502855, 40.71, 344551, 32283, 10.34
30;626;969537;;2492872, 40.71, 579631, 54309, 10.34
30;627;973281;;2502856, 40.71, 553784, 51887, 10.34
30;628;974063;;2504882, 40.71, 351163, 32902, 10.34
30;629;969165;;2491874, 40.71, 194677, 18240, 10.34
30;630;973286;;2502861, 40.71, 332263, 31131, 10.34
30;631;973287;;2502862, 40.71, 521483, 48860, 10.34
30;632;973290;;2502865, 40.71, 220247, 20636, 10.34
30;633;974047;;2504866, 40.71, 421670, 39508, 10.34
30;634;973291;;2502866, 40.71, 343818, 32214, 10.34
30;635;973292;;2502867, 40.71, 463827, 43458, 10.34
30;636;973294;;2502869, 40.71, 144506, 13540, 10.34
30;637;973296;;2502871, 40.71, 206723, 19369, 10.34
30;638;969167;;2491876, 40.71, 269810, 25280, 10.34
30;639;973297;;2502872, 40.71, 606368, 56814, 10.34
30;640;973299;;2502874, 40.71, 630904, 59113, 10.34
30;641;972920;;2501872, 40.71, 683073, 64001, 10.34
30;642;974038;;2504857, 40.71, 232827, 21815, 10.34
30;643;973301;;2502876, 40.71, 376175, 35246, 10.34
30;644;977460;;2513866, 40.71, 541108, 50699, 10.34
30;645;968416;;2489873, 40.71, 92839, 8699, 10.34
30;646;973661;;2503858, 40.71, 534557, 50085, 10.34
30;647;973662;;2503859, 40.71, 205711, 19274, 10.34
30;648;974050;;2504869, 40.71, 24393, 2285, 10.34
30;649;975936;;2509861, 40.71, 559421, 52415, 10.34
30;650;973663;;2503860, 40.71, 216698, 20304, 10.34
30;651;973664;;2503861, 40.71, 384669, 36042, 10.34
30;652;977458;;2513864, 40.71, 238246, 22322, 10.34
